LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2004,43.36764158,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2005,55.78461054,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2006,65.10533724,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2007,74.51731371,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2008,73.73931565,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2009,72.59081852,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2010,75.7188107,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2011,78.14480464,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2012,82.15129462,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2013,87.44853138,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2014,94.15126462,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2016,105.609736,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2017,110.0834748,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2018,114.2619643,
ZAF,HOUSECOST,NOMINAL,IDX2015,A,2019,118.2977043,
EA,HOUSECOST,NOMINAL,IDX2015,A,1990,48.44012259,
EA,HOUSECOST,NOMINAL,IDX2015,A,1991,52.39151947,
EA,HOUSECOST,NOMINAL,IDX2015,A,1992,54.83696086,
EA,HOUSECOST,NOMINAL,IDX2015,A,1993,56.11069256,
EA,HOUSECOST,NOMINAL,IDX2015,A,1994,57.35313112,
EA,HOUSECOST,NOMINAL,IDX2015,A,1995,58.14434716,
EA,HOUSECOST,NOMINAL,IDX2015,A,1996,59.40224973,
EA,HOUSECOST,NOMINAL,IDX2015,A,1997,60.3684428,
EA,HOUSECOST,NOMINAL,IDX2015,A,1998,61.6525928,
EA,HOUSECOST,NOMINAL,IDX2015,A,1999,64.28135621,
EA,HOUSECOST,NOMINAL,IDX2015,A,2000,67.72070711,
EA,HOUSECOST,NOMINAL,IDX2015,A,2001,71.10374769,
EA,HOUSECOST,NOMINAL,IDX2015,A,2002,75.72333563,
EA,HOUSECOST,NOMINAL,IDX2015,A,2003,80.15052324,
EA,HOUSECOST,NOMINAL,IDX2015,A,2004,85.42533014,
EA,HOUSECOST,NOMINAL,IDX2015,A,2005,91.3525,
EA,HOUSECOST,NOMINAL,IDX2015,A,2006,97.8175,
EA,HOUSECOST,NOMINAL,IDX2015,A,2007,102.3475,
EA,HOUSECOST,NOMINAL,IDX2015,A,2008,103.76,
EA,HOUSECOST,NOMINAL,IDX2015,A,2009,100.385,
EA,HOUSECOST,NOMINAL,IDX2015,A,2010,101.3075,
EA,HOUSECOST,NOMINAL,IDX2015,A,2011,102.4625,
EA,HOUSECOST,NOMINAL,IDX2015,A,2012,100.275,
EA,HOUSECOST,NOMINAL,IDX2015,A,2013,98.23,
EA,HOUSECOST,NOMINAL,IDX2015,A,2014,98.4625,
EA,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
EA,HOUSECOST,NOMINAL,IDX2015,A,2016,104.02,
EA,HOUSECOST,NOMINAL,IDX2015,A,2017,108.5175,
EA,HOUSECOST,NOMINAL,IDX2015,A,2018,113.6625,
EA,HOUSECOST,NOMINAL,IDX2015,A,2019,118.5875,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1990,49.48008511,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1991,52.72432633,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1992,54.50270766,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1993,55.56971347,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1994,56.64917577,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1995,57.13509385,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1996,57.06374586,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1997,57.21362679,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1998,58.89347625,
EA17,HOUSECOST,NOMINAL,IDX2015,A,1999,62.10914293,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2000,66.14378465,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2001,69.96679234,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2002,74.37308944,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2003,80.05945936,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2004,85.93491963,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2005,92.83823733,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2006,99.29035008,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2007,103.8061092,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2008,104.8327004,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2009,100.7427402,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2010,101.6535725,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2011,102.8211848,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2012,100.5330888,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2013,98.41300186,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2014,98.57090507,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2016,104.0027922,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2017,108.4525302,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2018,113.6022526,
EA17,HOUSECOST,NOMINAL,IDX2015,A,2019,118.5200857,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1990,48.97472456,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1991,50.68940801,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1992,51.20478618,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1993,51.61818051,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1994,52.80932756,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1995,53.48688292,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1996,54.23001022,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1997,55.33328927,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1998,57.11658372,
OECD,HOUSECOST,NOMINAL,IDX2015,A,1999,59.68451948,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2000,62.89171394,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2001,65.9777573,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2002,70.00537358,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2003,74.44706764,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2004,79.24825631,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2005,84.68043275,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2006,89.89096328,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2007,93.52284973,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2008,91.78303401,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2009,88.10057526,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2010,88.71786399,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2011,88.54304657,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2012,89.45277001,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2013,92.18098967,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2014,95.59387102,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2016,105.3667602,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2017,111.2034067,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2018,116.7556426,
OECD,HOUSECOST,NOMINAL,IDX2015,A,2019,121.538233,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2005,80.085,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2006,91.8575,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2007,118.42,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2008,147.9725,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2009,117.785,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2010,105.8075,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2011,99.975,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2012,98.0725,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2013,95.915,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2014,97.29,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2016,107.02,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2017,116.295,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2018,123.955,
BGR,HOUSECOST,NOMINAL,IDX2015,A,2019,131.4175,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2009,129.2775,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2010,119.5425,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2011,104.8275,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2012,99.51,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2013,99.26,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2014,97.22,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2016,105.95,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2017,112.355,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2018,118.6175,
ROU,HOUSECOST,NOMINAL,IDX2015,A,2019,122.69,
SAU,HOUSECOST,NOMINAL,IDX2015,A,2014,101.189,
SAU,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
SAU,HOUSECOST,NOMINAL,IDX2015,A,2016,95.091,
SAU,HOUSECOST,NOMINAL,IDX2015,A,2017,88.9675,
SAU,HOUSECOST,NOMINAL,IDX2015,A,2018,86.4625,
SAU,HOUSECOST,NOMINAL,IDX2015,A,2019,83.50225,
